generation,scenario,id,normPref,aprioriAck,legalAck,careAck,epistemicAck,attempts,successes,conflict,debt,momentum,trustCount,trustMax,fulfilled,denied,expired,repaired,role,temperament,moralStance,scenarioGroup,memoryLength,affiliation,enableMoralRepair,enableDirectedEmergence,enableNonReciprocalTargeting,batchRun
3,pluralist,85,legal,true,false,true,true,93,80,1,1,0.630,1,67,0,1,0,0,initiator,0.5952982682765939,proactive,pluralist,0.6162659060695083,pref_legal,true,false,false,1
3,pluralist,86,epistemic,false,false,false,false,480,145,2,2,0.980,3,1,1,2,0,0,mediator,0.5530487780635656,reactive,collapsed,0.7091189556223003,pref_care,true,false,false,1
3,pluralist,87,epistemic,true,false,true,false,276,81,0,0,0.496,2,1,1,0,0,1,initiator,0.06730000223005606,reactive,pluralist,0.6881937965390569,pref_epistemic,true,false,false,1
3,pluralist,88,care,false,true,true,true,609,254,5,5,0.588,6,42,1,5,0,0,disruptor,0.055284445902524126,proactive,pluralist,0.40374057288519033,pref_care,true,false,false,1
3,pluralist,89,care,true,false,true,true,360,106,2,2,0.892,2,2,0,2,0,0,disruptor,0.42630164652177926,proactive,pluralist,0.5662671000668517,pref_epistemic,true,false,false,1
3,pluralist,90,legal,true,false,true,true,252,73,1,1,0.983,1,1,0,1,0,0,disruptor,0.5125344614331937,reactive,pluralist,0.7584531570589501,pref_epistemic,true,false,false,1
3,pluralist,91,legal,true,false,false,false,798,270,3,3,0.609,5,32,2,3,0,0,disruptor,0.42476772586963196,proactive,pluralist,0.7934900501429523,pref_care,true,false,false,1
3,pluralist,92,epistemic,true,true,false,true,324,87,2,2,0.399,3,1,1,2,0,0,initiator,0.7076033015716929,proactive,pluralist,0.5683248737883573,pref_legal,true,false,false,1
3,pluralist,93,apriori,false,true,false,false,162,40,1,1,0.831,2,3,1,1,0,0,responder,0.6410356778310357,reactive,authoritarian,0.4476904658447074,pref_legal,true,false,false,1
3,pluralist,94,legal,true,false,false,false,660,299,3,3,0.804,5,69,2,3,0,0,initiator,0.5884589229970225,proactive,pluralist,0.46080156934204913,pref_epistemic,true,false,false,1
3,pluralist,96,apriori,false,false,false,true,979,400,7,7,0.711,9,63,2,7,0,0,initiator,0.9367758370562033,reactive,pluralist,0.43509672402821736,pref_legal,true,false,false,1
3,pluralist,97,apriori,true,true,true,true,552,210,3,3,0.396,5,14,2,3,0,0,mediator,0.5232555948274489,proactive,utopian,0.643881230920273,pref_epistemic,true,false,false,1
3,pluralist,98,epistemic,false,true,false,false,680,213,2,2,0.945,6,8,4,2,0,0,responder,0.7999466985268237,proactive,authoritarian,0.6514751513621667,pref_epistemic,true,false,false,1
3,pluralist,100,apriori,true,true,true,false,276,58,3,3,0.914,3,0,0,3,0,0,mediator,0.3278511688140925,reactive,pluralist,0.5107175154357507,pref_legal,true,false,false,1
3,pluralist,101,legal,false,false,false,true,0,0,0,0,0.967,0,0,0,0,0,0,initiator,0.15322681339156452,proactive,pluralist,0.9870303177259216,pref_legal,true,false,false,1
3,pluralist,102,epistemic,false,true,true,false,0,0,0,0,0.639,0,0,0,0,0,0,disruptor,0.11623719069005067,reactive,pluralist,0.6923787782929556,pref_epistemic,true,false,false,1
3,pluralist,103,care,true,true,false,true,275,100,1,1,0.707,3,27,2,1,0,0,disruptor,0.2632521144047325,reactive,pluralist,0.59962836594333,pref_epistemic,true,false,false,1
3,pluralist,104,epistemic,false,false,false,true,0,0,0,0,0.260,0,0,0,0,0,0,initiator,0.8839914579094567,proactive,pluralist,0.8844747320206567,pref_epistemic,true,false,false,1
3,pluralist,105,legal,false,false,false,true,138,78,0,0,0.437,1,20,1,0,0,0,mediator,0.7775697447459471,reactive,pluralist,0.6935871598528747,pref_legal,true,false,false,1
3,pluralist,106,epistemic,false,true,true,true,138,37,1,1,0.474,1,0,0,1,0,0,mediator,0.013609948990125575,proactive,pluralist,0.5283063359761853,pref_legal,true,false,false,1
3,pluralist,107,care,true,true,true,false,276,117,1,1,0.577,2,6,1,1,0,0,initiator,0.7437123057593789,reactive,pluralist,0.9882447283894285,pref_apriori,true,false,false,1
3,pluralist,108,apriori,true,true,true,false,138,75,2,2,0.804,2,36,0,2,0,0,responder,0.8823244103217182,proactive,pluralist,0.6133548593809233,pref_apriori,true,false,false,1
3,pluralist,109,care,true,true,true,true,138,81,0,0,0.475,1,25,1,0,0,0,initiator,0.5961314394504109,proactive,utopian,0.9242644170227714,pref_legal,true,false,false,1
3,pluralist,110,legal,true,false,true,true,0,0,0,0,0.850,0,0,0,0,0,0,initiator,0.965553590432998,proactive,pluralist,0.6530261732787916,pref_legal,true,false,false,1
3,pluralist,111,care,false,false,true,true,138,80,1,1,0.278,1,29,0,1,0,0,initiator,0.668772854681217,proactive,pluralist,0.282057216004336,pref_care,true,false,false,1
3,pluralist,112,epistemic,false,false,true,false,69,23,1,1,0.319,1,0,0,1,0,0,responder,0.810080638489004,proactive,allCare,0.25039361248402003,pref_legal,true,false,false,1
3,pluralist,113,legal,false,true,false,true,0,0,0,0,0.707,0,0,0,0,0,0,mediator,0.8807821342680088,reactive,pluralist,0.5769188472844509,pref_legal,true,false,false,1
3,pluralist,114,apriori,false,true,false,false,68,25,0,0,0.753,1,1,1,0,0,0,disruptor,0.451868633951206,reactive,authoritarian,0.2547062949596017,pref_legal,true,false,false,1
3,pluralist,116,care,true,true,false,false,0,0,0,0,0.845,0,0,0,0,0,0,disruptor,0.9822778134885674,reactive,pluralist,0.28923850795389017,pref_care,true,false,false,1
3,pluralist,117,care,false,false,true,true,138,72,2,2,0.629,2,10,0,2,0,0,responder,0.00639636640084118,proactive,pluralist,0.6127633485320807,pref_legal,true,false,false,1
3,pluralist,118,legal,true,true,true,true,0,0,0,0,0.229,0,0,0,0,0,0,disruptor,0.6165428033153255,reactive,utopian,0.418874518021804,pref_legal,true,false,false,1
3,pluralist,119,epistemic,false,false,false,true,69,10,1,1,0.826,1,1,0,1,0,0,mediator,0.8257052670133397,proactive,pluralist,0.2684759433579365,pref_epistemic,true,false,false,1
3,pluralist,120,legal,true,false,false,true,0,0,0,0,0.588,0,0,0,0,0,0,disruptor,0.7856829939464004,reactive,pluralist,0.42379052152376134,pref_legal,true,false,false,1
3,pluralist,121,legal,true,true,false,true,69,7,1,1,0.728,1,0,0,1,0,0,responder,0.8344184532041637,proactive,pluralist,0.4420775874983723,pref_legal,true,false,false,1
3,pluralist,122,epistemic,false,false,true,true,0,0,0,0,0.898,0,0,0,0,0,0,disruptor,0.44394455808002964,proactive,pluralist,0.8849270864772041,pref_epistemic,true,false,false,1
3,pluralist,124,epistemic,true,true,true,true,138,75,0,0,0.460,1,17,1,0,0,0,initiator,0.4435530506543075,reactive,utopian,0.4890901877023704,pref_epistemic,true,false,false,1
3,pluralist,125,care,true,false,true,true,413,149,2,2,0.877,2,35,0,2,0,0,disruptor,0.7509166172761874,reactive,pluralist,0.39433342442780417,pref_care,true,false,false,1
3,pluralist,126,apriori,false,true,false,false,69,29,1,1,0.916,1,0,0,1,0,0,mediator,0.1629786971353856,reactive,authoritarian,0.22705768209701516,pref_care,true,false,false,1
3,pluralist,127,legal,true,false,false,false,0,0,0,0,0.829,0,0,0,0,0,0,responder,0.5955563993799666,proactive,pluralist,0.42200508817624355,pref_legal,true,false,false,1
3,pluralist,128,apriori,false,false,false,true,0,0,0,0,0.707,0,0,0,0,0,0,initiator,0.5648770037928437,proactive,pluralist,0.8923153598311966,pref_apriori,true,false,false,1
3,pluralist,129,apriori,false,true,true,true,0,0,0,0,0.739,0,0,0,0,0,0,disruptor,0.90191179834247,proactive,pluralist,0.7534842081148307,pref_apriori,true,false,false,1
3,pluralist,130,care,false,false,true,false,0,0,0,0,0.294,0,0,0,0,0,0,initiator,0.8261431737085898,reactive,allCare,0.8064462061997417,pref_care,true,false,false,1
3,pluralist,132,legal,false,false,false,true,0,0,0,0,0.879,0,0,0,0,0,0,responder,0.6552769063198083,reactive,pluralist,0.24919487772878046,pref_legal,true,false,false,1
3,pluralist,133,care,true,false,true,false,0,0,0,0,0.578,0,0,0,0,0,0,responder,0.23683740151853727,reactive,pluralist,0.3752287188321449,pref_care,true,false,false,1
3,pluralist,134,care,true,true,false,false,0,0,0,0,0.720,0,0,0,0,0,0,mediator,0.16994616575355614,reactive,pluralist,0.4873449494759212,pref_care,true,false,false,1
3,pluralist,135,legal,true,true,true,true,0,0,0,0,0.935,0,0,0,0,0,0,mediator,0.5078987711492736,proactive,utopian,0.5117155282513113,pref_legal,true,false,false,1
3,pluralist,136,epistemic,false,false,false,true,0,0,0,0,0.310,0,0,0,0,0,0,initiator,0.21052818798763706,reactive,pluralist,0.6277359517417703,pref_epistemic,true,false,false,1
3,pluralist,137,legal,false,false,true,true,0,0,0,0,0.837,0,0,0,0,0,0,disruptor,0.010870383434943842,proactive,pluralist,0.42286232096634974,pref_legal,true,false,false,1
3,pluralist,138,apriori,false,true,false,false,0,0,0,0,0.777,0,0,0,0,0,0,disruptor,0.8224575742939046,proactive,authoritarian,0.45001346279979154,pref_apriori,true,false,false,1
3,pluralist,139,legal,true,false,true,true,0,0,0,0,0.848,0,0,0,0,0,0,responder,0.913544177388581,reactive,pluralist,0.7545637459135868,pref_legal,true,false,false,1
3,pluralist,140,epistemic,false,true,true,true,0,0,0,0,0.482,0,0,0,0,0,0,responder,0.820730284864868,reactive,pluralist,0.9693061938258778,pref_epistemic,true,false,false,1
3,pluralist,141,legal,false,true,true,true,0,0,0,0,0.444,0,0,0,0,0,0,responder,0.6706473089436386,proactive,pluralist,0.2580977608050705,pref_legal,true,false,false,1
3,pluralist,142,care,true,false,false,true,0,0,0,0,0.370,0,0,0,0,0,0,disruptor,0.3965397838079455,proactive,pluralist,0.3392333787971873,pref_care,true,false,false,1
3,pluralist,143,legal,false,false,false,true,0,0,0,0,0.769,0,0,0,0,0,0,disruptor,0.6940238932244309,proactive,pluralist,0.6289831790278013,pref_legal,true,false,false,1
3,pluralist,144,epistemic,false,false,false,false,0,0,0,0,0.722,0,0,0,0,0,0,responder,0.13209967065704042,reactive,collapsed,0.7013849737624875,pref_epistemic,true,false,false,1
3,pluralist,145,care,true,true,true,true,0,0,0,0,0.472,0,0,0,0,0,0,responder,0.924715141722136,proactive,utopian,0.40159560967803637,pref_care,true,false,false,1
3,pluralist,146,care,true,true,false,false,0,0,0,0,0.877,0,0,0,0,0,0,initiator,0.7799853263465958,reactive,pluralist,0.5718544486169541,pref_care,true,false,false,1
3,pluralist,147,legal,false,false,true,true,0,0,0,0,0.745,0,0,0,0,0,0,responder,0.0006104258363209825,reactive,pluralist,0.4123714913949261,pref_legal,true,false,false,1
3,pluralist,148,legal,true,true,true,true,0,0,0,0,0.289,0,0,0,0,0,0,responder,0.8552770411948596,proactive,utopian,0.8388043293461802,pref_legal,true,false,false,1
3,pluralist,149,epistemic,true,false,false,true,0,0,0,0,0.830,0,0,0,0,0,0,responder,0.08266772383397691,proactive,pluralist,0.6491849061081069,pref_epistemic,true,false,false,1
3,pluralist,150,legal,true,false,true,true,0,0,0,0,0.563,0,0,0,0,0,0,initiator,0.11972257506137518,proactive,pluralist,0.9618984225777683,pref_legal,true,false,false,1
3,pluralist,152,apriori,true,true,true,false,0,0,0,0,0.255,0,0,0,0,0,0,responder,0.4426961035501997,reactive,pluralist,0.8766849265706649,pref_apriori,true,false,false,1
3,pluralist,153,care,false,false,false,true,0,0,0,0,0.898,0,0,0,0,0,0,mediator,0.9051602410056191,reactive,pluralist,0.6934141620330578,pref_care,true,false,false,1
3,pluralist,154,apriori,true,false,true,false,0,0,0,0,0.346,0,0,0,0,0,0,disruptor,0.029590948722169386,reactive,pluralist,0.6828892625896703,pref_apriori,true,false,false,1
3,pluralist,155,epistemic,true,true,false,true,0,0,0,0,0.374,0,0,0,0,0,0,disruptor,0.24653878483546388,reactive,pluralist,0.7310463566711456,pref_epistemic,true,false,false,1
3,pluralist,156,legal,true,false,false,false,0,0,0,0,0.784,0,0,0,0,0,0,mediator,0.04350570937786058,proactive,pluralist,0.9569627764009456,pref_legal,true,false,false,1
3,pluralist,157,apriori,true,true,true,false,0,0,0,0,0.416,0,0,0,0,0,0,mediator,0.32383066922309023,proactive,pluralist,0.44517373708036106,pref_apriori,true,false,false,1
3,pluralist,158,legal,false,false,false,true,0,0,0,0,0.924,0,0,0,0,0,0,mediator,0.7054534973074629,proactive,pluralist,0.33726045720690234,pref_legal,true,false,false,1
3,pluralist,159,epistemic,false,true,true,false,0,0,0,0,0.736,0,0,0,0,0,0,disruptor,0.9738527649731431,reactive,pluralist,0.35362805932826125,pref_epistemic,true,false,false,1
3,pluralist,160,care,true,true,false,true,0,0,0,0,0.743,0,0,0,0,0,0,initiator,0.8975414222139398,proactive,pluralist,0.6834935725185122,pref_care,true,false,false,1
3,pluralist,161,legal,false,true,false,true,0,0,0,0,0.175,0,0,0,0,0,0,initiator,0.06689167967837395,proactive,pluralist,0.4037397995210763,pref_legal,true,false,false,1
3,pluralist,162,care,true,true,true,false,0,0,0,0,0.652,0,0,0,0,0,0,responder,0.6388030052901157,reactive,pluralist,0.7480772473584769,pref_care,true,false,false,1
3,pluralist,163,legal,false,false,true,false,0,0,0,0,0.236,0,0,0,0,0,0,responder,0.21234136651684343,reactive,allCare,0.5321096849702167,pref_legal,true,false,false,1
3,pluralist,164,legal,true,true,true,true,0,0,0,0,0.147,0,0,0,0,0,0,mediator,0.8271005026486844,reactive,utopian,0.3450129369943101,pref_legal,true,false,false,1
3,pluralist,165,care,true,false,true,true,0,0,0,0,0.798,0,0,0,0,0,0,disruptor,0.11867510057631381,reactive,pluralist,0.4445454658331975,pref_care,true,false,false,1
3,pluralist,166,legal,true,false,false,false,0,0,0,0,0.838,0,0,0,0,0,0,responder,0.5576358569306284,reactive,pluralist,0.48888917719879993,pref_legal,true,false,false,1
3,pluralist,167,apriori,false,false,false,true,0,0,0,0,0.745,0,0,0,0,0,0,disruptor,0.883850727045551,reactive,pluralist,0.23434246068088882,pref_apriori,true,false,false,1
4,pluralist,2,legal,false,true,false,true,812,183,3,3,0.606,5,1,2,3,0,0,initiator,0.8800024678862663,proactive,pluralist,0.632032870685049,pref_care,true,false,false,1
4,pluralist,6,apriori,true,false,true,false,570,169,1,1,0.725,3,3,2,1,0,0,mediator,0.6278732495373722,reactive,pluralist,0.7223767451750205,pref_care,true,false,false,1
4,pluralist,7,legal,false,false,false,true,315,72,2,2,0.900,4,5,2,2,0,0,responder,0.9363309593762422,reactive,pluralist,0.6778346417151708,pref_legal,true,false,false,1
4,pluralist,8,care,true,false,true,false,732,316,3,3,0.663,6,83,1,3,0,2,disruptor,0.22749857103545001,reactive,pluralist,0.5378190114556742,pref_legal,true,false,false,1
4,pluralist,9,epistemic,false,true,true,false,538,185,6,6,0.546,7,5,1,6,0,0,disruptor,0.8292774555077334,proactive,pluralist,0.7284729115412962,pref_legal,true,false,false,1
4,pluralist,10,apriori,true,true,false,true,276,89,2,2,0.803,3,1,1,2,0,0,mediator,0.7559311103434494,proactive,pluralist,0.6868613357847535,pref_epistemic,true,false,false,1
4,pluralist,11,epistemic,true,false,false,true,585,252,2,2,0.851,6,67,4,2,0,0,mediator,0.10594397197225391,proactive,pluralist,0.5921766339454473,pref_epistemic,true,false,false,1
4,pluralist,12,epistemic,false,false,false,true,293,132,2,2,0.325,4,4,1,2,0,1,initiator,0.7739380466197587,reactive,pluralist,0.4258054192956232,pref_epistemic,true,false,false,1
4,pluralist,14,apriori,true,false,false,true,777,238,2,2,0.832,4,30,1,2,0,1,responder,0.8430091453812275,proactive,pluralist,0.4737192352798727,pref_care,true,false,false,1
4,pluralist,15,care,true,false,true,false,563,221,3,3,0.688,4,18,0,3,0,1,disruptor,0.11040013093178591,reactive,pluralist,0.7478866407432259,pref_care,true,false,false,1
4,pluralist,16,legal,true,true,true,false,834,285,1,1,0.621,3,10,2,1,0,0,responder,0.8115252106012699,reactive,pluralist,0.770898967407974,pref_epistemic,true,false,false,1
4,pluralist,17,legal,false,false,true,true,687,316,3,3,0.854,6,44,3,3,0,0,initiator,0.92812398032871,proactive,pluralist,0.7878876589196444,pref_apriori,true,false,false,1
4,pluralist,18,care,false,false,true,true,618,221,2,2,0.356,4,5,2,2,0,0,disruptor,0.0410524498456839,proactive,pluralist,0.592951461325509,pref_epistemic,true,false,false,1
4,pluralist,19,care,false,true,false,false,495,102,3,3,0.806,5,4,1,3,0,1,disruptor,0.09830384190539221,reactive,authoritarian,0.6893369306680099,pref_epistemic,true,false,false,1
4,pluralist,20,epistemic,false,false,false,false,608,161,4,4,0.700,5,8,1,4,0,0,responder,0.4956538151005585,proactive,collapsed,0.4035027385546475,pref_epistemic,true,false,false,1
4,pluralist,21,epistemic,false,true,true,true,797,316,5,5,0.418,7,26,2,5,0,0,initiator,0.9435328044562318,proactive,pluralist,0.5749689975605288,pref_epistemic,true,false,false,1
4,pluralist,23,care,true,false,true,false,681,251,1,1,0.649,3,3,2,1,0,0,responder,0.1974120180843708,reactive,pluralist,0.598689818275737,pref_epistemic,true,false,false,1
4,pluralist,24,apriori,true,true,true,false,1010,421,1,1,0.536,7,59,4,1,0,2,disruptor,0.8160722605554288,reactive,pluralist,0.4945340715516151,pref_care,true,false,false,1
4,pluralist,27,apriori,true,true,true,false,443,152,4,4,0.720,4,4,0,4,0,0,disruptor,0.7228457728268953,reactive,pluralist,0.5373518865074248,pref_epistemic,true,false,false,1
4,pluralist,30,care,false,true,true,true,717,319,2,2,0.817,6,123,2,2,0,2,mediator,0.8741934276872106,reactive,pluralist,0.4342275866445526,pref_epistemic,true,false,false,1
4,pluralist,31,legal,true,false,true,true,567,278,2,2,0.895,4,85,2,2,0,0,disruptor,0.051846033199133945,proactive,pluralist,0.563155919338686,pref_legal,true,false,false,1
4,pluralist,32,epistemic,false,true,true,true,156,87,1,1,0.551,2,75,1,1,0,0,initiator,0.3921965441108637,proactive,pluralist,0.5845127127322499,pref_care,true,false,false,1
4,pluralist,34,epistemic,true,false,false,true,342,86,3,3,0.784,3,4,0,3,0,0,initiator,0.18475789130565223,proactive,pluralist,0.717408164555005,pref_care,true,false,false,1
4,pluralist,35,legal,true,true,false,false,608,294,5,5,0.821,7,76,2,5,0,0,mediator,0.916225192171768,proactive,pluralist,0.728076698655643,pref_legal,true,false,false,1
4,pluralist,37,care,false,false,true,true,1213,390,2,2,0.321,4,3,2,2,0,0,responder,0.8063351657311916,proactive,pluralist,0.7733281928329285,pref_care,true,false,false,1
4,pluralist,38,legal,false,false,true,false,132,36,1,1,0.309,1,0,0,1,0,0,mediator,0.33332954458499364,proactive,allCare,0.42503978766257133,pref_epistemic,true,false,false,1
4,pluralist,39,care,false,false,true,true,711,237,1,1,0.644,5,0,0,1,0,4,disruptor,0.06876775118066625,proactive,pluralist,0.4338885745678486,pref_care,true,false,false,1
4,pluralist,41,legal,false,true,true,true,780,275,1,1,0.521,5,5,3,1,0,1,initiator,0.497411030967046,reactive,pluralist,0.751295999782066,pref_legal,true,false,false,1
4,pluralist,42,care,true,true,false,false,726,221,4,4,0.816,5,2,1,4,0,0,mediator,0.5355711665255934,proactive,pluralist,0.599010205120871,pref_legal,true,false,false,1
4,pluralist,43,care,false,false,false,true,743,185,5,5,0.343,7,4,2,5,0,0,disruptor,0.7240989580074793,reactive,pluralist,0.5111669467153511,pref_legal,true,false,false,1
4,pluralist,44,care,false,false,true,false,594,207,2,2,0.980,4,69,2,2,0,0,responder,0.4516792078590508,reactive,allCare,0.597819246144297,pref_epistemic,true,false,false,1
4,pluralist,45,legal,false,true,false,true,768,216,4,4,0.696,5,0,0,4,0,1,mediator,0.48810308006516545,proactive,pluralist,0.681099869747666,pref_epistemic,true,false,false,1
4,pluralist,46,care,true,true,false,false,800,310,3,3,0.699,5,1,1,3,0,1,responder,0.3047988112047323,proactive,pluralist,0.7263299997229217,pref_care,true,false,false,1
4,pluralist,48,legal,false,true,true,true,363,184,2,2,0.978,4,53,2,2,0,0,mediator,0.9493529238232193,proactive,pluralist,0.5264094048870102,pref_legal,true,false,false,1
4,pluralist,50,epistemic,false,true,true,false,914,267,3,3,0.834,5,1,2,3,0,0,responder,0.5390690593460259,reactive,pluralist,0.7902290469516167,pref_epistemic,true,false,false,1
4,pluralist,51,apriori,false,true,false,false,522,187,3,3,0.801,4,9,1,3,0,0,mediator,0.001055384329545106,proactive,authoritarian,0.5195686517534827,pref_epistemic,true,false,false,1
4,pluralist,52,epistemic,false,true,false,false,861,203,6,6,0.593,9,1,1,6,0,2,mediator,0.8517899709345561,reactive,authoritarian,0.5424403634040329,pref_care,true,false,false,1
4,pluralist,53,care,true,false,true,false,300,102,4,4,0.574,4,0,0,4,0,0,disruptor,0.5517952729355995,proactive,pluralist,0.70577787535577,pref_epistemic,true,false,false,1
4,pluralist,55,legal,true,true,true,false,249,97,1,1,0.514,3,25,2,1,0,0,initiator,0.976612033689132,proactive,pluralist,0.6536475989794488,pref_epistemic,true,false,false,1
4,pluralist,58,care,true,false,true,true,297,87,2,2,0.453,2,4,0,2,0,0,disruptor,0.34626229780607354,proactive,pluralist,0.40913861283685854,pref_epistemic,true,false,false,1
4,pluralist,59,legal,false,false,true,true,684,306,4,4,0.693,7,48,2,4,0,1,responder,0.9738529010617699,proactive,pluralist,0.7556876516247243,pref_legal,true,false,false,1
4,pluralist,60,care,false,false,true,true,888,353,4,4,0.628,6,91,2,4,0,0,mediator,0.7084845864431971,proactive,pluralist,0.7279461964210874,pref_legal,true,false,false,1
4,pluralist,61,legal,true,true,true,true,474,180,4,4,0.304,6,16,1,4,0,1,initiator,0.5538112809558945,proactive,utopian,0.7732351714044218,pref_legal,true,false,false,1
4,pluralist,62,epistemic,false,false,true,true,953,305,5,5,0.819,8,4,3,5,0,0,initiator,0.2421687464851231,proactive,pluralist,0.6553147130374364,pref_legal,true,false,false,1
4,pluralist,63,legal,true,false,true,false,705,233,2,2,0.494,3,5,1,2,0,0,mediator,0.21142314472787893,reactive,pluralist,0.6421471043034155,pref_legal,true,false,false,1
4,pluralist,64,legal,true,false,true,false,750,286,4,4,0.896,6,59,2,4,0,0,responder,0.21862776119923588,reactive,pluralist,0.6975990548563443,pref_legal,true,false,false,1
4,pluralist,65,epistemic,false,false,false,true,563,200,3,3,0.805,5,9,2,3,0,0,mediator,0.19871987590498064,reactive,pluralist,0.45280890562854875,pref_epistemic,true,false,false,1
4,pluralist,66,epistemic,true,true,false,true,561,275,4,4,0.686,6,87,2,4,0,0,initiator,0.6227888150280386,reactive,pluralist,0.5124393866024815,pref_epistemic,true,false,false,1
4,pluralist,68,legal,false,false,true,true,321,97,2,2,0.593,3,2,1,2,0,0,responder,0.3490878856998133,reactive,pluralist,0.6499429678188515,pref_epistemic,true,false,false,1
4,pluralist,69,legal,false,true,false,false,552,144,1,1,0.682,6,4,4,1,0,1,initiator,0.8318734692329877,proactive,authoritarian,0.783696615819421,pref_legal,true,false,false,1
4,pluralist,70,epistemic,true,true,false,true,887,329,4,4,0.710,6,64,2,4,0,0,responder,0.8305531965846445,reactive,pluralist,0.46392017650570927,pref_legal,true,false,false,1
4,pluralist,71,epistemic,false,false,true,true,314,80,3,3,0.559,3,3,0,3,0,0,responder,0.8378319526570484,reactive,pluralist,0.7872189601257074,pref_epistemic,true,false,false,1
4,pluralist,72,legal,true,false,true,true,855,420,4,4,0.521,7,73,3,4,0,0,responder,0.3306909039374162,proactive,pluralist,0.4042701656949554,pref_legal,true,false,false,1
4,pluralist,73,epistemic,true,false,true,true,759,216,4,4,0.947,6,1,1,4,0,1,disruptor,0.16851987586710637,proactive,pluralist,0.7183452723254082,pref_care,true,false,false,1
4,pluralist,75,epistemic,true,true,true,false,812,239,5,5,0.385,7,7,1,5,0,1,mediator,0.11402185920360308,reactive,pluralist,0.4660438803378619,pref_epistemic,true,false,false,1
4,pluralist,77,apriori,true,true,true,false,516,144,2,2,0.353,4,3,2,2,0,0,initiator,0.47281256799600513,reactive,pluralist,0.6468513037725323,pref_care,true,false,false,1
4,pluralist,79,epistemic,false,true,true,false,607,154,4,4,0.709,5,2,0,4,0,1,responder,0.24284635660248366,reactive,pluralist,0.5053283421663988,pref_epistemic,true,false,false,1
4,pluralist,81,epistemic,true,false,true,false,435,133,1,1,0.321,5,10,4,1,0,0,disruptor,0.7979902079582394,reactive,pluralist,0.41247802027232505,pref_legal,true,false,false,1
4,pluralist,85,legal,true,false,true,true,225,127,2,2,0.630,2,47,0,2,0,0,initiator,0.5952982682765939,proactive,pluralist,0.6162659060695083,pref_legal,true,false,false,1
4,pluralist,86,epistemic,false,false,false,false,743,220,3,3,0.980,5,6,2,3,0,0,mediator,0.5530487780635656,reactive,collapsed,0.7091189556223003,pref_care,true,false,false,1
4,pluralist,87,epistemic,true,false,true,false,408,163,0,0,0.496,3,33,2,0,0,1,initiator,0.06730000223005606,reactive,pluralist,0.6881937965390569,pref_care,true,false,false,1
4,pluralist,88,epistemic,false,true,true,true,675,262,4,4,0.588,6,42,1,4,0,1,disruptor,0.055284445902524126,proactive,pluralist,0.40374057288519033,pref_care,true,false,false,1
4,pluralist,89,care,true,false,true,true,426,158,1,1,0.892,3,39,1,1,0,1,disruptor,0.42630164652177926,proactive,pluralist,0.5662671000668517,pref_legal,true,false,false,1
4,pluralist,90,legal,true,false,true,true,318,94,2,2,0.983,2,2,0,2,0,0,disruptor,0.5125344614331937,reactive,pluralist,0.7584531570589501,pref_epistemic,true,false,false,1
4,pluralist,92,epistemic,true,true,false,true,456,207,4,4,0.399,5,64,1,4,0,0,initiator,0.7076033015716929,proactive,pluralist,0.5683248737883573,pref_legal,true,false,false,1
4,pluralist,93,apriori,false,true,false,false,293,62,1,1,0.831,3,3,1,1,0,1,responder,0.6410356778310357,reactive,authoritarian,0.4476904658447074,pref_legal,true,false,false,1
4,pluralist,94,legal,true,false,false,false,923,360,4,4,0.804,5,69,1,4,0,0,initiator,0.5884589229970225,proactive,pluralist,0.46080156934204913,pref_epistemic,true,false,false,1
4,pluralist,96,apriori,false,false,false,true,979,400,7,7,0.711,9,63,2,7,0,0,initiator,0.9367758370562033,reactive,pluralist,0.43509672402821736,pref_legal,true,false,false,1
4,pluralist,97,apriori,true,true,true,true,552,210,2,2,0.396,5,14,2,2,0,1,mediator,0.5232555948274489,proactive,utopian,0.643881230920273,pref_epistemic,true,false,false,1
4,pluralist,98,epistemic,false,true,false,false,811,287,3,3,0.945,7,17,4,3,0,0,responder,0.7999466985268237,proactive,authoritarian,0.6514751513621667,pref_care,true,false,false,1
4,pluralist,101,legal,false,false,false,true,131,65,0,0,0.967,2,30,2,0,0,0,initiator,0.15322681339156452,proactive,pluralist,0.9870303177259216,pref_legal,true,false,false,1
4,pluralist,102,epistemic,false,true,true,false,0,0,0,0,0.639,0,0,0,0,0,0,disruptor,0.11623719069005067,reactive,pluralist,0.6923787782929556,pref_epistemic,true,false,false,1
4,pluralist,103,care,true,true,false,true,472,167,2,2,0.707,5,27,3,2,0,0,disruptor,0.2632521144047325,reactive,pluralist,0.59962836594333,pref_epistemic,true,false,false,1
4,pluralist,104,epistemic,false,false,false,true,132,51,1,1,0.260,2,20,1,1,0,0,initiator,0.8839914579094567,proactive,pluralist,0.8844747320206567,pref_legal,true,false,false,1
4,pluralist,105,legal,false,false,false,true,138,78,0,0,0.437,1,20,1,0,0,0,mediator,0.7775697447459471,reactive,pluralist,0.6935871598528747,pref_legal,true,false,false,1
4,pluralist,106,epistemic,false,true,true,true,204,98,1,1,0.474,2,56,1,1,0,0,mediator,0.013609948990125575,proactive,pluralist,0.5283063359761853,pref_care,true,false,false,1
4,pluralist,107,care,true,true,true,false,342,141,2,2,0.577,3,6,1,2,0,0,initiator,0.7437123057593789,reactive,pluralist,0.9882447283894285,pref_apriori,true,false,false,1
